mediacontent_id,genre_id
3569,5
3569,8
3571,8
3571,14
3572,11
3573,11
3574,1
3574,11
3576,1
3576,11
3576,16
3577,8
3577,14
3578,1
3578,2
3578,8
3580,8
3580,14
3581,5
3581,8
3584,1
3584,8
3584,14
3586,8
3586,14
3587,11
3587,16
3590,5
3590,8
3590,14
3591,5
3591,8
3592,2
3592,3
3593,1
3593,2
3594,8
3596,1
3596,5
3597,5
3597,14
3598,8
3598,16
3599,5
3599,14
3604,5
3604,8
3606,5
3606,14
3608,2
3608,5
3609,7
3614,5
3614,14
3615,2
3615,3
3615,8
3616,5
3616,14
3617,2
3617,5
3618,5
3618,6
3619,5
3622,5
3622,8
3623,1
3623,2
3623,16
3624,1
3624,2
3624,5
3624,18
3625,7
3626,5
3626,8
3627,9
3627,11
3627,13
3628,1
3628,8
3628,17
3629,2
3629,5
3629,8
3632,5
3632,6
3632,8
3633,1
3633,2
3633,16
3634,8
3634,16
3635,1
3635,2
3635,16
3637,8
3638,1
3638,2
3638,16
3639,1
3639,2
3639,16
3640,5
3640,8
3641,8
3641,14
3643,1
3643,8
3643,17
3646,5
3646,6
3648,2
3648,11
3649,6
3649,8
3649,13
3652,11
3653,7
3654,1
3654,2
3654,8
3654,17
3655,5
3655,8
3658,11
3660,11
3661,11
3662,11
3663,11
3664,11
3667,1
3667,5
3667,6
3668,8
3668,14
3669,5
3669,9
3671,5
3671,18
3672,2
3672,14
3673,1
3673,2
3675,5
3675,14
3676,11
3677,7
3678,6
3678,8
3679,7
3680,7
3681,18
3682,1
3682,6
3682,8
3683,6
3683,8
3683,16
3684,5
3684,8
3684,14
3685,5
3685,6
3685,14
3686,8
3686,11
3687,2
3687,3
3687,9
3688,5
3689,5
3690,5
3691,5
3691,14
3692,5
3692,11
3692,16
3693,1
3693,5
3693,11
3694,1
3694,5
3694,11
3695,1
3695,5
3695,11
3696,5
3696,11
3697,1
3697,16
3698,1
3698,16
3699,8
3699,14
3700,5
3700,8
3701,1
3701,6
3701,16
3702,1
3702,2
3702,16
3703,1
3703,2
3703,16
3704,1
3704,2
3705,2
3705,5
3705,14
3706,11
3706,13
3707,8
3707,14
3708,11
3708,16
3709,9
3709,11
3709,16
3710,1
3710,5
3711,8
3712,5
3713,8
3714,8
3715,5
3715,6
3716,1
3716,5
3717,1
3717,6
3717,16
3719,5
3719,14
3720,8
3720,14
3720,17
3723,8
3724,8
3724,14
3724,17
3725,3
3725,8
3726,1
3726,6
3726,16
3727,11
3728,6
3728,8
3728,16
3729,1
3729,6
3729,16
3730,6
3730,8
3730,13
3731,6
3731,8
3731,13
3731,16
3732,11
3732,16
3733,8
3735,6
3735,8
3736,8
3737,8
3737,18
3738,5
3738,6
3738,8
3739,5
3739,6
3739,14
3740,1
3740,2
3740,5
3740,9
3741,6
3741,8
3741,14
3742,8
3742,17
3743,5
3743,8
3743,14
3744,1
3744,2
3744,6
3744,16
3745,1
3745,2
3745,3
3746,8
3747,5
3747,8
3747,14
3751,3
3751,5
3752,5
3753,1
3753,8
3753,17
3754,2
3754,3
3754,5
3754,9
3755,1
3755,2
3755,8
3756,8
3756,14
3758,8
3758,11
3758,16
3760,5
3761,6
3761,8
3761,16
3763,1
3763,16
3764,1
3764,16
3765,6
3765,14
3765,16
3766,1
3766,2
3766,8
3766,16
3766,17
3767,1
3767,8
3767,16
3767,17
3768,1
3768,2
3768,17
3769,1
3769,2
3769,5
3769,8
3770,8
3770,16
3771,1
3771,2
3771,8
3771,9
3773,5
3774,5
3774,8
3783,8
3783,16
3784,5
3784,9
3785,5
3786,5
3786,8
3786,14
3787,5
3787,8
3788,8
3788,13
3788,16
3789,8
3790,8
3790,14
3791,8
3791,14
3792,8
3792,14
3792,18
3793,1
3793,2
3794,5
3794,8
3795,5
3795,8
3795,14
3797,8
3797,13
3797,16
3798,8
3798,11
3798,13
3798,16
3799,2
3799,3
3799,9
3801,6
3801,8
3801,13
3802,1
3802,6
3802,8
3806,1
3806,2
3806,18
3807,1
3807,2
3807,9
3808,8
3808,17
3809,5
3810,1
3810,2
3810,6
3810,16
3811,8
3811,17
3812,5
3813,8
3814,5
3816,8
3819,5
3821,5
3821,9
3821,14
3822,5
3822,8
3822,14
3823,8
3824,8
3824,14
3825,5
3825,8
3825,14
3826,1
3826,16
3827,1
3827,2
3827,16
3830,5
3830,11
3831,5
3831,6
3832,11
3833,11
3834,5
3834,8
3834,14
3835,8
3835,16
3836,2
3836,5
3836,17
3837,1
3837,11
3837,16
3838,1
3838,11
3839,11
3840,9
3840,11
3841,1
3841,2
3841,5
3841,8
3843,11
3844,5
3844,8
3844,14
3845,8
3845,14
3846,5
3847,8
3847,11
3847,16
3847,17
3849,11
3849,13
3849,16
3851,5
3852,5
3852,14
3855,8
3855,14
3857,6
3857,8
3857,11
3857,16
3858,1
3858,5
3858,6
3859,7
3859,8
3861,5
3862,5
3862,14
3863,11
3863,16
3864,1
3864,2
3865,5
3865,7
3868,5
3868,6
3869,5
3869,6
3870,8
3870,14
3871,8
3871,18
3872,8
3872,13
3872,16
3873,5
3873,18
3877,1
3877,2
3877,9
3879,1
3879,6
3879,16
3882,5
3884,1
3884,5
3884,6
3888,5
3888,8
3888,14
3889,1
3889,2
3889,9
3893,5
3893,6
3893,8
3893,16
3894,8
3895,13
3895,16
3896,1
3896,6
3896,8
3896,16
3897,8
3898,1
3898,6
3898,16
3899,6
3899,8
3899,16
3900,6
3900,8
3900,16
3901,5
3901,8
3906,6
3906,8
3906,16
3908,11
3908,13
3909,5
3909,8
3909,9
3909,14
3910,6
3910,8
3911,5
3912,5
3912,8
3914,5
3914,8
3914,14
3915,8
3916,8
3917,11
3917,16
3918,11
3918,16
3919,11
3919,16
3920,8
3920,9
3920,14
3922,5
3922,14
3925,5
3925,8
3926,2
3926,8
3927,2
3928,5
3928,11
3929,5
3930,2
3930,11
3932,11
3933,11
3937,6
3937,8
3937,16
3938,5
3938,11
3939,5
3939,11
3940,5
3940,11
3941,5
3941,11
3942,5
3942,11
3942,16
3943,5
3943,8
3945,3
3945,9
3946,1
3946,6
3946,8
3946,16
3947,6
3947,16
3948,5
3948,14
3949,6
3949,8
3950,8
3950,17
3951,8
3951,14
3952,8
3952,16
3953,5
3953,8
3953,14
3955,5
3957,1
3958,8
3959,2
3959,9
3959,14
3959,16
3962,5
3962,11
3963,5
3964,3
3964,9
3964,11
3965,8
3965,16
3966,8
3966,16
3967,5
3967,8
3968,5
3968,9
3968,14
3969,8
3971,5
3971,11
3971,13
3972,1
3972,5
3973,11
3973,13
3974,2
3974,5
3974,9
3977,1
3977,2
3977,5
3978,8
3978,9
3978,14
3979,5
3979,9
3980,8
3981,1
3981,16
3983,8
3984,1
3984,16
3985,1
3985,2
3985,8
3985,16
3985,17
3986,1
3986,8
3986,13
3986,16
3987,8
3987,14
3988,5
3988,9
3989,7
3990,2
3990,3
3990,5
3990,14
3991,5
3992,8
3993,8
3994,8
3994,13
3994,16
3996,1
3996,2
3996,8
3996,14
3997,2
3997,8
3997,9
3998,1
3998,8
3998,16
3999,1
3999,2
3999,16
4000,1
4000,8
4002,5
4003,5
4003,8
4003,14
4005,1
4005,2
4005,16
4006,1
4006,2
4006,3
4007,6
4007,8
4008,8
4008,17
4009,8
4010,5
4011,5
4011,6
4012,5
4012,8
4014,5
4014,8
4014,14
4015,2
4015,5
4015,13
4016,2
4016,3
4016,5
4016,9
4017,8
4018,5
4018,14
4019,8
4020,8
4020,11
4020,13
4020,16
4021,8
4022,2
4022,8
4023,5
4023,8
4023,9
4023,14
4024,8
4024,14
4025,1
4025,5
4025,6
4027,2
4027,5
4027,6
4029,5
4029,8
4030,11
4031,8
4031,14
4031,18
4032,5
4032,6
4033,16
4034,6
4034,8
4034,16
4035,8
4035,14
4035,18
4036,8
4036,11
4037,6
4037,8
4037,16
4039,5
4039,8
4040,5
4041,8
4041,14
4042,2
4042,17
4042,18
4043,6
4043,8
4043,16
4046,8
4046,17
4047,8
4047,17
4052,1
4052,6
4052,8
4053,1
4053,2
4053,5
4053,8
4053,14
4054,8
4054,14
4055,6
4055,8
4056,6
4056,8
4056,13
4056,16
4061,8
4061,14
4062,5
4062,8
4062,14
4063,5
4063,8
4063,14
4064,1
4064,6
4064,16
4065,1
4065,6
4065,16
4066,1
4066,5
4066,6
4067,8
4067,14
4068,5
4068,6
4068,8
4069,5
4069,14
4074,8
4077,5
4077,8
4077,13
4078,8
4079,5
4080,5
4080,8
4080,14
4081,5
4082,5
4082,8
4082,14
4083,1
4083,6
4083,8
4083,16
4084,1
4084,5
4084,6
4085,1
4085,5
4085,6
4086,1
4086,6
4086,8
4086,13
4089,5
4090,2
4090,3
4090,9
4091,5
4091,14
4092,1
4092,2
4093,6
4093,8
4093,13
4093,16
4102,5
4103,8
4103,17
4104,5
4105,11
4109,8
4109,11
4109,13
4109,16
4110,1
4110,16
4111,8
4111,17
4113,8
4115,5
4115,14
4115,16
4116,5
4117,8
4117,17
4121,1
4121,5
4123,2
4123,5
4124,2
4124,11
4124,16
4125,1
4125,5
4126,6
4126,8
4127,5
4127,9
4128,5
4128,8
4128,11
4128,14
4128,16
4129,5
4129,8
4129,9
4129,14
4130,5
4130,9
4131,5
4131,14
4132,5
4132,9
4132,14
4133,1
4133,2
4133,9
4133,16
4135,1
4135,5
4135,9
4138,5
4138,9
4138,11
4138,14
4139,1
4139,6
4139,8
4141,5
4141,14
4142,8
4142,9
4142,16
4143,11
4143,16
4144,8
4144,14
4146,8
4146,16
4147,5
4147,14
4148,6
4148,8
4148,16
4149,5
4149,6
4149,14
4152,8
4152,14
4153,5
4153,9
4153,14
4154,3
4154,5
4155,8
4155,14
4156,5
4157,5
4157,8
4157,9
4157,14
4158,2
4158,3
4158,5
4158,9
4159,1
4159,2
4159,5
4159,6
4159,16
4160,8
4160,14
4161,1
4161,5
4161,6
4161,14
4164,8
4164,13
4164,16
4166,1
4166,5
4166,16
4167,1
4167,6
4167,16
4168,5
4168,14
4171,7
4174,8
4175,5
4175,7
4175,8
4178,8
4180,1
4180,5
4180,6
4181,5
4181,8
4184,5
4184,8
4184,9
4184,14
4187,5
4187,8
4189,8
4190,8
4191,5
4191,8
4191,14
4193,5
4193,14
4194,5
4194,8
4194,14
4195,5
4195,11
4197,5
4198,1
4198,2
4200,1
4200,6
4200,8
4200,16
4202,5
4202,6
4202,8
4203,1
4203,16
4204,5
4205,5
4205,8
4205,14
4207,7
4207,7
4207,7
4207,7
4207,7
4210,6
4210,11
4210,16
4211,8
4212,13
4214,5
4215,5
4217,7
4218,6
4218,8
4218,16
4219,5
4219,14
4220,5
4220,6
4220,8
4221,5
4223,17
4224,1
4224,6
4224,16
4225,5
4225,8
4226,13
4226,16
4228,5
4228,6
4228,14
4229,5
4229,14
4231,5
4231,14
4232,1
4232,2
4232,5
4233,5
4233,14
4234,8
4234,16
4235,8
4235,16
4236,7
4237,7
4238,1
4238,6
4238,13
4238,16
4239,6
4239,8
4240,5
4240,9
4241,1
4241,2
4241,3
4241,9
4242,5
4242,6
4242,8
4242,16
4243,6
4243,8
4243,13
4246,5
4246,8
4246,14
4247,2
4247,5
4247,8
4247,13
4247,14
4248,5
4251,6
4251,8
4251,16
4252,8
4254,2
4254,5
4255,5
4256,8
4256,14
4259,8
4259,14
4260,8
4262,1
4262,6
4262,8
4263,8
4263,14
4265,1
4265,8
4267,5
4267,6
4268,5
4268,14
4270,1
4270,2
4270,9
4273,8
4273,13
4275,1
4275,2
4275,9
4276,5
4278,7
4280,5
4280,8
4282,8
4282,9
4284,5
4284,14
4285,5
4285,8
4285,14
4289,2
4289,5
4289,9
4290,5
4290,8
4290,17
4291,5
4292,8
4293,5
4294,9
4296,8
4296,14
4297,8
4298,6
4298,8
4298,16
4299,1
4299,2
4299,8
4299,14
4300,5
4300,8
4304,7
4305,8
4305,14
4305,16
4306,2
4306,3
4306,5
4306,9
4307,5
4307,14
4308,8
4308,14
4310,1
4310,14
4310,17
4312,2
4312,8
4313,8
4313,14
4313,17
4316,8
4316,14
4317,5
4317,9
4317,14
4321,5
4321,18
4322,8
4323,17
4323,18
4325,8
4325,14
4326,6
4326,8
4326,13
4326,16
4327,1
4327,2
4327,18
4329,8
4329,18
4333,5
4333,6
4333,16
4334,8
4337,8
4337,17
4338,1
4338,8
4338,17
4339,1
4339,2
4339,16
4339,17
4340,5
4342,8
4342,14
4343,1
4343,5
4344,1
4344,6
4344,16
4345,5
4345,8
4347,5
4347,8
4349,5
4349,17
4350,5
4351,1
4351,6
4351,16
4353,1
4353,8
4353,17
4354,13
4354,16
4355,8
4355,14
4356,5
4356,14
4357,5
4357,14
4359,5
4359,14
4361,5
4361,14
4366,2
4366,3
4367,1
4367,2
4367,9
4368,5
4368,9
4368,14
4369,1
4369,6
4369,16
4370,2
4370,8
4371,6
4371,8
4371,14
4371,16
4372,8
4372,14
4373,1
4373,5
4374,5
4374,14
4378,6
4378,8
4378,16
4380,8
4380,14
4381,5
4383,6
4383,13
4383,16
4384,8
4386,1
4386,2
4386,5
4386,9
4387,1
4387,6
4387,16
4388,5
4389,8
4389,14
4390,6
4390,8
4390,16
4392,5
4392,8
4392,9
4392,14
4393,8
4394,5
4395,5
4395,6
4396,1
4396,5
4397,1
4397,5
4399,5
4399,8
4402,5
4403,8
4403,11
4404,8
4404,9
4404,11
4406,18
4407,8
4407,16
4407,17
4408,8
4409,5
4409,6
4409,13
4410,5
4410,6
4410,14
4412,5
4419,8
4419,14
4420,8
4422,8
4424,8
4426,6
4426,13
4426,16
4427,8
4428,8
4428,14
4428,18
4429,2
4429,8
4432,8
4433,8
4433,14
4434,5
4434,8
4436,8
4436,13
4436,16
4437,11
4438,1
4438,8
4438,16
4439,8
4440,1
4441,1
4441,8
4441,16
4442,1
4442,2
4442,5
4442,8
4443,1
4443,6
4443,16
4443,18
4444,1
4444,6
4445,2
4446,1
4446,2
4446,3
4446,9
4447,5
4448,1
4448,6
4448,8
4448,13
4448,16
4449,8
4450,6
4450,8
4451,5
4451,8
4451,14
4452,5
4452,6
4453,7
4454,3
4458,7
4459,7
4462,5
4462,9
4463,8
4463,14
4463,17
4464,5
4464,8
4464,14
4465,6
4465,8
4466,1
4466,6
4466,8
4466,13
4466,16
4467,2
4467,5
4467,9
4470,5
4470,6
4470,8
4470,14
4471,5
4471,14
4473,1
4473,8
4473,17
4474,5
4474,8
4475,8
4475,17
4476,5
4477,5
4478,5
4478,8
4478,17
4480,11
4482,8
4482,14
4483,5
4484,8
4487,5
4487,8
4487,14
4488,1
4488,6
4488,8
4488,16
4489,5
4489,14
4490,5
4492,5
4492,11
4495,5
4495,14
4496,13
4496,16
4497,1
4497,5
4497,11
4497,16
4498,1
4498,6
4498,16
4499,5
4499,6
4500,5
4500,6
4500,8
4502,5
4504,5
4504,6
4505,5
4505,8
4505,14
4506,6
4506,8
4506,13
4508,8
4509,5
4511,5
4511,9
4511,11
4516,5
4517,11
4517,13
4517,16
4518,5
4518,11
4519,2
4519,3
4520,5
4520,14
4521,1
4521,8
4521,16
4522,8
4522,14
4522,16
4523,5
4523,8
4523,9
4524,5
4524,14
4526,5
4527,5
4527,8
4527,14
4529,5
4529,8
4531,1
4531,6
4533,5
4533,11
4534,2
4534,18
4535,2
4535,8
4535,14
4535,18
4537,6
4537,8
4537,14
4541,11
4541,16
4544,5
4544,8
4545,5
4546,13
4546,16
4552,11
4553,1
4553,16
4557,8
4558,5
4562,5
4562,6
4563,5
4564,8
4564,9
4564,14
4565,1
4565,2
4571,2
4571,5
4572,1
4572,8
4572,16
4573,5
4573,8
4573,14
4574,1
4574,8
4574,16
4577,8
4577,17
4578,5
4578,9
4578,14
4580,1
4580,2
4580,16
4581,8
4583,1
4583,5
4583,6
4584,5
4584,9
4584,14
4585,5
4585,6
4585,16
4587,5
4587,14
4589,8
4591,2
4591,5
4591,9
4593,5
4593,6
4593,8
4594,2
4594,17
4595,8
4595,17
4597,1
4597,6
4597,16
4599,8
4600,5
4600,8
4600,14
4602,5
4602,6
4602,8
4603,5
4603,6
4605,5
4605,8
4605,9
4608,6
4608,8
4608,16
4610,5
4610,6
4610,13
4610,16
4611,6
4611,8
4611,16
4612,5
4612,8
4612,14
4613,1
4613,5
4613,6
4614,1
4614,8
4614,16
4615,8
4616,8
4617,5
4619,2
4619,5
4619,9
4621,5
4621,14
4622,5
4622,14
4623,5
4624,5
4624,9
4626,1
4626,5
4626,8
4626,14
4626,16
4628,5
4628,8
4628,14
4629,1
4629,2
4629,6
4629,8
4629,16
4630,1
4630,8
4632,1
4632,6
4632,16
4634,5
4635,1
4635,2
4635,5
4635,8
4635,14
4636,1
4636,6
4636,8
4636,16
4638,1
4638,2
4638,16
4639,5
4639,14
4640,6
4640,8
4640,16
4641,5
4641,8
4642,5
4642,8
4643,1
4643,2
4643,16
4644,5
4644,14
4645,6
4645,11
4645,13
4645,16
4646,1
4646,5
4646,6
4646,8
4646,14
4649,5
4653,1
4653,2
4653,5
4654,1
4654,16
4658,8
4658,11
4658,16
4660,5
4661,6
4661,8
4661,14
4662,5
4662,6
4663,5
4663,14
4666,5
4666,8
4666,14
4670,11
4670,16
4671,5
4671,8
4672,5
4672,14
4673,1
4673,5
4673,6
4673,8
4673,16
4675,5
4675,6
4676,2
4676,5
4677,1
4677,5
4677,6
4677,16
4678,5
4679,5
4679,8
4681,5
4681,8
4683,2
4683,5
4683,8
4686,2
4686,5
4686,6
4687,5
4687,8
4687,14
4688,2
4688,8
4689,11
4689,13
4689,16
4690,6
4690,8
4695,1
4695,6
4695,8
4697,5
4697,11
4699,8
4699,13
4699,14
4699,16
4700,5
4700,14
4701,1
4701,5
4701,6
4704,1
4704,2
4704,5
4705,8
4708,8
4709,5
4709,18
4710,18
4711,7
4713,11
4713,16
4714,1
4714,2
4714,5
4715,11
4717,1
4717,5
4718,5
4718,14
4720,11
4720,13
4720,16
4721,1
4721,18
4723,6
4723,8
4723,13
4723,16
4725,8
4725,11
4725,13
4727,8
4727,14
4727,17
4728,2
4728,5
4732,2
4732,5
4732,14
4733,5
4733,6
4733,14
4734,1
4734,2
4734,5
4735,1
4735,11
4736,5
4736,14
4738,5
4738,14
4740,5
4740,14
4741,5
4741,8
4741,14
4744,11
4745,8
4745,14
4745,16
4748,1
4748,2
4748,5
4749,1
4749,2
4749,5
4750,1
4750,2
4750,5
4754,11
4756,1
4756,2
4756,14
4757,5
4757,8
4759,5
4759,14
4765,6
4765,8
4766,6
4766,8
4766,14
4769,7
4769,17
4770,8
4770,16
4771,8
4772,1
4772,8
4772,16
4773,5
4774,1
4774,5
4774,6
4774,13
4774,16
4776,1
4776,6
4776,8
4777,5
4780,8
4782,5
4782,8
4782,14
4783,7
4784,7
4785,8
4785,18
4786,11
4786,13
4787,8
4788,5
4788,8
4788,14
4789,5
4789,9
4789,11
4792,11
4794,11
4794,13
4794,16
4795,2
4795,5
4795,14
4796,5
4796,14
4798,5
4798,14
4799,1
4799,2
4799,5
4799,6
4800,1
4800,2
4800,8
4801,8
4802,5
4802,14
4802,17
4803,8
4803,16
4804,5
4804,8
4808,8
4808,11
4808,13
4808,16
4809,8
4810,8
4811,8
4812,2
4813,8
4814,6
4814,13
4814,16
4815,8
4816,5
4818,1
4818,2
4818,5
4818,14
4821,8
4821,13
4821,16
4822,1
4822,5
4823,5
4823,14
4825,8
4826,8
4826,17
4827,11
4828,5
4828,8
4828,14
4830,6
4830,8
4831,5
4833,11
4835,8
4836,8
4836,14
4840,8
4840,14
4840,17
4844,5
4844,6
4845,1
4845,5
4845,6
4846,1
4846,6
4846,8
4847,8
4848,8
4848,13
4848,16
4849,3
4849,5
4850,1
4850,3
4852,6
4852,9
4852,11
4852,16
4855,1
4855,6
4855,16
4857,8
4857,14
4860,5
4862,8
4862,16
4863,5
4863,6
4864,7
4865,11
4865,13
4865,16
4866,1
4866,8
4866,16
4867,5
4867,8
4871,8
4873,3
4873,8
4873,9
4874,8
4874,13
4876,11
4876,16
4877,5
4877,8
4877,14
4878,8
4878,9
4878,13
4879,1
4879,5
4879,6
4880,8
4881,6
4881,8
4883,8
4885,6
4885,13
4885,16
4886,3
4886,5
4887,1
4887,16
4888,8
4889,1
4889,6
4889,8
4889,16
4890,5
4890,8
4890,9
4890,14
4893,11
4893,16
4898,5
4898,6
4898,16
4899,2
4899,5
4899,9
4901,1
4901,6
4901,16
4902,8
4902,9
4902,11
4902,16
4903,5
4903,8
4909,5
4911,5
4911,9
4912,5
4912,8
4912,14
4914,6
4914,8
4915,1
4915,2
4915,9
4916,1
4916,8
4916,17
4917,8
4917,17
4919,1
4919,16
4920,8
4920,14
4921,8
4925,5
4925,6
4925,13
4926,5
4926,8
4927,8
4927,11
4927,13
4928,5
4928,8
4928,14
4929,5
4932,8
4936,8
4939,1
4939,17
4941,1
4941,2
4942,2
4942,11
4945,1
4945,6
4945,16
4946,1
4946,2
4946,6
4947,1
4947,6
4947,8
4947,16
4951,2
4951,8
4951,16
4952,5
4953,2
4953,9
4954,5
4954,6
4954,16
4956,1
4956,5
4956,8
4956,14
4956,16
4957,1
4957,6
4957,16
4958,1
4958,8
4958,16
4958,17
4959,8
4959,14
4961,7
4962,1
4962,2
4962,8
4962,16
4962,18
4963,6
4963,16
4964,8
4964,14
4965,3
4966,2
4966,8
4966,11
4967,1
4967,17
4969,6
4969,8
4969,13
4970,8
4971,5
4971,8
4971,14
4973,5
4973,14
4974,5
4975,13
4975,14
4976,8
4976,14
4977,5
4978,6
4978,8
4978,13
4979,5
4979,8
4980,2
4980,5
4981,5
4985,1
4985,2
4985,9
4987,2
4988,2
4988,8
4990,2
4990,3
4990,5
4991,5
4991,8
4991,14
4992,5
4992,9
4992,14
4993,1
4993,2
4993,9
4994,8
4994,14
4995,8
4995,14
4998,2
4998,6
4998,8
4998,16
5004,5
5007,2
5007,5
5007,6
5008,6
5008,8
5008,13
5009,8
5010,1
5010,17
5011,8
5011,14
5011,17
5013,8
5013,13
5013,16
5014,8
5015,8
5015,14
5016,8
5016,14
5021,5
5021,6
5021,13
5021,16
5023,8
5025,5
5025,8
5026,1
5026,2
5026,11
5027,1
5027,5
5027,6
5027,16
5028,8
5033,8
5033,14
5033,16
5034,5
5034,8
5034,9
5034,14
5039,2
5039,9
5040,1
5040,2
5040,9
5041,2
5041,3
5041,9
5046,1
5046,16
5047,1
5047,5
5048,2
5048,5
5049,1
5049,5
5049,6
5051,5
5051,8
5051,14
5053,1
5053,2
5053,5
5053,6
5054,16
5055,1
5055,8
5059,7
5060,5
5060,8
5060,17
5062,11
5062,16
5063,8
5063,18
5064,1
5064,2
5064,8
5064,16
5065,8
5065,11
5065,13
5066,8
5066,14
5068,8
5071,5
5071,8
5072,3
5073,8
5074,5
5074,8
5075,3
5075,8
5075,13
5076,2
5076,8
5077,5
5077,14
5080,5
5080,14
5081,5
5081,6
5081,16
5083,5
5083,8
5083,13
5083,14
5088,5
5088,8
5092,2
5092,5
5093,1
5093,8
5093,16
5094,1
5094,16
5095,5
5095,6
5096,2
5096,5
5096,6
5099,8
5102,5
5103,5
5103,8
5105,8
5105,11
5105,16
5106,5
5106,8
5107,8
5107,17
5108,6
5108,8
5108,16
5109,2
5109,3
5109,9
5110,5
5110,6
5110,13
5111,8
5111,11
5111,16
5112,5
5112,8
5113,5
5113,6
5114,8
5114,14
5116,5
5116,14
5120,5
5121,8
5127,8
5127,9
5127,16
5128,9
5128,11
5128,14
5131,5
5131,8
5134,5
5134,8
5135,5
5135,8
5136,8
5136,11
5136,16
5137,7
5139,5
5147,8
5155,1
5155,6
5155,8
5156,1
5156,8
5159,2
5159,3
5159,9
5168,5
5168,14
5171,1
5171,2
5177,8
5177,14
5178,8
5178,14
5178,16
5181,1
5181,16
5187,2
5187,5
5189,11
5197,5
5197,8
5198,6
5198,8
5198,16
5202,5
5202,8
5202,14
5205,5
5205,11
5212,1
5212,2
5212,16
5213,5
5213,9
5214,5
5214,9
5218,2
5218,3
5218,5
5219,1
5219,11
5220,1
5220,5
5221,8
5221,14
5221,17
5222,5
5224,7
5225,8
5225,14
5226,8
5226,14
5231,2
5231,5
5231,14
5237,8
5238,8
5240,1
5240,2
5240,8
5241,5
5241,14
5244,1
5244,2
5246,1
5246,5
5247,1
5247,2
5247,5
5248,1
5248,5
5248,6
5250,5
5250,6
5254,1
5254,9
5254,11
5254,16
5255,5
5256,5
5256,8
5258,8
5264,2
5264,16
5265,5
5265,6
5265,8
5265,16
5266,6
5266,8
5266,16
5267,8
5268,8
5268,9
5268,11
5269,8
5269,14
5272,8
5275,6
5275,8
5278,5
5278,14
5279,5
5279,8
5279,14
5282,6
5282,8
5282,13
5282,16
5283,5
5283,14
5284,5
5284,8
5284,14
5285,5
5285,6
5288,7
5292,5
5292,8
5293,8
5294,6
5294,8
5294,16
5296,5
5296,14
5297,6
5297,8
5297,13
5297,16
5298,5
5298,8
5299,5
5299,8
5299,14
5300,8
5300,16
5300,18
5303,5
5303,14
5304,8
5304,17
5307,5
5309,5
5311,9
5311,11
5311,16
5312,6
5312,8
5312,16
5313,1
5313,2
5313,9
5316,8
5316,13
5316,14
5316,16
5316,17
5319,6
5319,8
5319,16
5321,5
5321,8
5321,14
5322,8
5323,11
5324,5
5324,8
5324,14
5328,8
5328,14
5333,1
5333,6
5333,8
5334,5
5334,6
5334,8
5337,5
5337,9
5337,14
5338,8
5338,14
5339,5
5339,8
5339,14
5341,8
5345,8
5345,17
5346,8
5346,14
5347,1
5347,6
5347,8
5348,5
5348,8
5349,1
5353,5
5353,14
5356,11
5357,1
5357,2
5358,2
5358,8
5361,1
5361,2
5361,8
5363,5
5364,8
5364,14
5364,16
5365,8
5365,14
5365,17
5372,5
5372,14
5372,18
5373,8
5373,14
5373,17
5375,5
5375,14
5375,18
5377,5
5377,8
5377,14
5378,1
5378,2
5379,8
5380,5
5380,8
5380,14
5382,1
5382,2
5382,5
5382,8
5382,14
5384,6
5384,8
5385,7
5388,6
5388,8
5388,16
5389,2
5389,3
5389,8
5389,18
5390,5
5390,8
5391,8
5397,5
5398,8
5400,6
5400,8
5401,1
5401,5
5404,8
5404,14
5409,1
5409,6
5409,8
5409,16
5410,2
5410,8
5414,1
5414,2
5414,5
5414,16
5415,5
5415,8
5416,5
5416,8
5416,13
5416,16
5417,8
5417,9
5418,1
5418,8
5418,13
5418,16
5419,2
5419,5
5419,13
5420,1
5420,17
5421,5
5421,8
5422,5
5422,8
5424,8
5425,1
5425,8
5425,17
5427,2
5427,5
5428,5
5433,11
5434,13
5434,16
5435,18
5437,16
5438,5
5438,6
5440,18
5442,6
5442,13
5444,3
5444,5
5445,8
5446,2
5446,8
5447,8
5448,2
5448,3
5448,5
5448,8
5448,16
5449,5
5449,14
5450,5
5450,8
5450,14
5451,5
5451,8
5451,14
5452,5
5452,14
5454,1
5454,5
5454,6
5454,8
5454,14
5454,16
5455,5
5455,6
5455,8
5456,2
5456,5
5456,18
5458,7
5459,1
5459,5
5460,1
5460,3
5461,8
5462,1
5462,2
5462,5
5463,1
5463,2
5463,9
5464,6
5464,8
5464,16
5465,6
5465,8
5466,5
5466,14
5468,11
5470,5
5472,8
5475,6
5475,8
5475,16
5476,11
5477,8
5477,14
5479,8
5479,13
5479,16
5479,17
5480,2
5480,5
5483,7
5485,5
5485,8
5485,14
5489,7
5490,1
5490,5
5493,1
5493,2
5493,5
5497,1
5497,2
5497,5
5498,8
5499,2
5499,14
5500,7
5502,11
5502,16
5503,5
5503,8
5503,14
5504,1
5504,2
5504,5
5505,5
5505,8
5505,14
5506,1
5506,6
5506,13
5506,16
5507,1
5507,2
5507,6
5507,8
5507,16
5508,5
5508,8
5512,5
5513,5
5513,7
5521,1
5521,2
5521,6
5521,8
5522,1
5523,3
5524,2
5524,8
5524,14
5525,5
5525,14
5527,8
5527,13
